PRODUCT_ID,PRODUCT_GROUP,YEAR,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,AMOUNT10,AMOUNT11,AMOUNT12
4532,5,2016,57470,17499,24330,54121,50215,45838,67659,97133,16268,99259,99329,12140
1205,3,2018,35313,20973,63366,19273,98298,76027,70436,80197,24867,12172,16528,42766
1042,2,2017,22181,40826,84463,85975,70442,90766,34662,16375,25583,21403,39128,96687
3597,4,2015,51011,75329,76686,52411,55946,56035,11398,77353,80162,37118,36218,8731
939,4,2018,81732,39624,93797,3456,71600,49762,96429,30607,12045,19768,83820,49798
1759,4,2016,36696,74316,31985,49178,63289,4398,38445,43663,97895,21414,51915,67275
2292,1,2015,93691,70304,52191,82634,65755,4219,54395,2902,21418,2177,47330,78858
2966,3,2018,42735,12690,16623,61914,87722,33170,28280,71521,80089,42786,24656,8176
3069,6,2018,30142,65202,97730,40860,5911,67866,40950,47528,24136,99800,18455,61531
2161,9,2018,84771,50599,90379,30589,7464,80525,46799,93188,95349,9486,69933,49229
1358,1,2016,30931,57568,5912,77128,96333,63105,10559,21214,35580,63557,34596,41653
1345,3,2015,46543,21437,96171,72866,60989,62512,15309,86154,58598,61244,2094,72984
961,0,2018,58265,70320,74400,24231,3265,10089,59002,4080,40055,88609,54803,12041
4858,7,2016,28094,96417,3387,90113,29120,68143,70873,81687,40826,69957,82630,70262
3234,1,2015,7614,56286,64710,48727,23875,3551,30852,51677,53717,83199,63125,13899
359,0,2016,65792,83684,23370,1608,50548,85162,48280,40670,96514,59469,58708,47052
815,9,2016,83733,39031,13788,33457,30330,53715,80506,81531,60304,78315,4346,67321
3822,1,2018,80029,93602,25140,81213,62129,62072,47483,85789,65421,42060,44156,2547
285,7,2015,30026,66823,61085,46420,36779,4988,74714,44839,74491,33066,87661,63739
129,9,2018,27223,29587,37465,95637,31906,89804,52194,17882,82709,32923,55370,58653
756,0,2015,23263,88457,90193,53757,76113,17332,46403,26229,57174,8819,11045,71547
4822,3,2018,72714,3190,99246,97091,18343,40625,28471,35158,50063,19843,59693,84204
4270,7,2016,37965,31072,25338,72747,84528,58908,91561,27492,18774,41467,20521,43877
3586,6,2018,92434,22252,81126,75750,10685,57137,13318,65064,41762,26559,60302,69706
4033,2,2018,67448,43062,31064,29922,70746,83711,27622,10740,8351,69540,93085,50009
1298,1,2017,63627,33778,18509,27871,7113,71742,76540,12914,91620,31752,22542,50400
2446,5,2017,81514,35999,93753,41212,96276,97869,12397,20477,12473,64071,2752,34629
2804,3,2018,26618,46047,72979,59548,11592,44980,9478,3051,55937,9747,60483,2406
1441,5,2018,71514,53115,93245,27769,21418,85290,520,98759,90300,11894,93248,70110
270,5,2016,59525,3462,15466,11808,21943,95367,68037,21671,29499,70014,53559,22817
2650,7,2015,93867,54952,41906,32604,88216,21413,59215,16550,92992,16500,38209,94114
515,6,2016,92920,86903,92470,28850,98330,26746,81417,7772,20429,99514,50548,89835
3999,9,2017,26958,29354,9523,94591,42813,31457,45007,54137,33923,62313,18400,56643
3266,9,2016,22010,19315,8731,32658,28195,76799,64528,93285,55223,1572,67047,54513
3298,4,2018,86538,44646,50404,30622,63369,84045,5546,3331,94120,8759,70548,37911
4934,0,2018,37523,58461,37139,91141,37247,11805,91982,52245,37522,19208,97584,26961
2456,7,2015,61866,33118,77586,73835,93641,91326,6457,47403,38689,94507,78362,26387
2937,6,2015,80225,38570,56689,42159,92033,76171,15835,66824,7760,43433,76079,13674
2963,1,2015,69845,32787,4625,99217,43046,75583,51444,41449,7253,17214,75528,30445
4103,7,2018,19575,56446,45055,52359,75520,97875,775,1875,88203,42662,36063,42648
1339,0,2017,18741,19597,31240,66977,83766,33177,4981,52380,44154,99115,40606,58047
3279,5,2015,88122,71424,39103,99175,22194,42565,83677,35205,76608,27320,17389,61570
3930,6,2018,96517,46678,82140,29460,80395,79021,18945,42440,91769,39889,74114,84789
2518,1,2018,20836,56041,67593,13032,16587,64455,82635,53850,1015,1610,99917,3047
1552,3,2017,87672,20621,34346,46666,51025,42004,541,46762,64413,69034,93368,76463
3289,6,2018,37093,97264,15643,81453,13520,83386,29381,29332,68299,4182,75682,65526
3521,1,2018,32776,44905,83895,6099,51788,82640,55582,37038,58680,73386,94985,60194
637,8,2016,35181,29229,76758,83191,738,23535,80943,77665,49137,20956,72555,61596
4069,4,2018,9710,33356,11734,41768,52296,44798,75999,57194,79747,85677,30205,40277
1923,8,2017,39322,32913,57425,80900,32389,39895,31665,69167,46455,54273,32627,2075
3987,7,2015,88232,27696,88157,57967,91440,91366,29733,4024,50212,55778,31342,41697
1517,9,2017,985,59420,50106,95489,35234,15766,97307,86982,93801,33280,11413,56210
1020,0,2015,43891,79993,74752,11867,91078,5965,50432,26683,5009,27722,57196,14866
2159,5,2018,27031,24842,83941,87200,13902,12566,47336,49767,16808,38186,40838,43945
2326,2,2017,78035,39739,22039,70143,75103,62447,34619,54313,73382,60671,32274,66576
4730,8,2018,60469,96926,21895,93940,61040,4445,57082,6488,69792,28420,55525,95187
2216,9,2015,15781,77754,45973,79848,81834,43625,69785,66736,8257,60836,49170,73401
887,7,2015,36579,9797,68543,79477,51123,99210,86805,50562,21857,74167,85111,73103
4972,1,2015,95737,60218,16511,1649,1410,544,87524,53468,17317,77387,92168,41964
3717,1,2018,66072,74791,61311,83219,49654,88689,32549,71271,31157,67083,9741,91053
484,8,2016,14511,82918,70647,52550,26317,10134,49142,59574,22043,72301,35620,97381
600,8,2016,18184,36154,78429,72431,34334,64620,42775,2013,42152,73897,43884,98286
2911,3,2017,97251,61570,64124,18817,27618,43795,577,73947,27801,19950,46511,80823
3727,1,2015,9615,38265,48175,92857,11732,27045,13266,29967,45587,14778,542,96490
4125,0,2018,6928,48105,50119,94049,76732,25522,21224,39012,22795,34955,58078,93014
2829,6,2016,79526,85292,12397,90166,15782,82683,12926,68656,20474,40756,79866,55662
41,2,2017,844,28256,59370,54405,34720,50003,82706,98539,66783,98500,54031,33087
4277,9,2015,46566,94800,70269,69057,45155,67722,64705,75841,86362,27277,90848,8336
3347,1,2016,25439,97268,1022,93610,45836,13875,17904,55092,90049,23816,17644,47536
4930,2,2016,4140,18239,27931,66546,73904,58927,56492,46023,62273,33219,69636,53566
1539,9,2015,60145,84465,77618,73039,88731,69858,63139,3548,99316,4907,67798,40520
2278,2,2016,49102,30858,23535,8515,80896,86487,20311,38102,25416,88968,69330,19030
2384,5,2015,68424,60003,50462,42840,66359,16084,25552,87016,73016,43036,53109,74488
973,3,2016,91325,9018,22080,93273,20835,98570,26755,58486,6564,7805,40031,63440
1209,9,2015,93838,63294,48985,66620,80624,52734,94486,57707,12265,33560,52492,35206
3438,8,2016,50516,112,83899,85880,67798,57747,48045,66295,61161,73791,90239,12638
2563,3,2017,76359,69819,55864,40933,47228,60524,12053,24656,80254,30309,35325,45280
50,7,2017,9674,43125,80829,25921,87695,28993,28938,47077,68202,30759,61201,28585
3691,2,2015,61488,75933,5746,67390,85616,58721,48099,38476,55007,35452,89206,46781
3692,8,2018,40302,28463,28473,32031,79278,64530,41277,79418,96698,25344,60129,31510
4937,4,2017,29309,90534,47119,16694,81648,41092,1072,4195,73016,52684,79760,94380
3002,3,2017,42019,88598,68101,5010,54406,51725,90244,29395,30509,86700,86990,20384
2743,0,2017,12192,37417,54726,44827,42675,47300,55117,73864,1575,52689,3748,68019
2957,1,2017,62652,17797,64496,56440,78936,36744,80217,38137,93637,77938,13833,60869
3216,5,2015,1577,91817,35557,33428,6002,5145,78673,87962,78462,24931,80223,1617
4275,6,2017,77048,45697,25898,9729,18611,45000,15010,88432,2373,95533,43323,514
4971,1,2017,78413,16487,91,35091,94081,39159,66273,88280,86453,81319,36372,70518
3524,8,2017,33104,63653,18386,79746,59044,53851,43977,48354,77697,599,16076,96427
671,1,2017,4433,12742,54342,65138,55989,34608,41028,36586,49211,94202,90374,69545
3288,4,2017,64220,61622,24320,70798,9967,67783,37802,90947,16641,39684,97746,8849
3493,9,2017,90225,87716,34118,91011,80145,29958,43307,29141,3670,75314,94500,9179
4001,0,2016,79509,24130,98655,9612,96261,89762,46237,25193,29457,9065,82723,8395
4295,4,2018,12040,29852,62553,70955,3510,80685,75829,27330,51442,87079,343,23442
677,7,2017,77919,63507,68455,2055,85960,91225,85522,36614,22237,62530,56978,28867
2982,7,2016,8686,57407,27521,13442,80928,48824,44204,88006,16560,62456,8794,46256
3492,1,2015,83887,38125,41085,72006,11682,84090,14907,10574,46556,4530,63029,47084
1128,3,2015,3608,26154,2059,77353,22453,84900,65327,99287,82928,4610,32067,14511
4559,3,2016,10814,28445,121,54900,19416,88683,36857,96155,70634,35570,57726,17513
3841,3,2016,50641,75344,70307,30850,72103,24287,91397,10923,75906,84996,94628,22304
2879,3,2015,5077,88339,1824,14148,98004,82826,94707,87226,17436,4802,23672,20433
4496,9,2018,64532,1702,77873,45410,99907,85122,91659,22636,26084,147,22994,92294
3303,6,2016,97815,66183,74131,52826,1860,49467,25906,22831,42667,15053,33499,10751
2953,9,2018,88822,47784,76152,98124,52507,77497,72942,67641,50668,58090,19644,7057
1300,3,2018,12428,22959,20374,71058,5017,98937,48343,78915,40131,58187,76225,91186
1731,1,2015,1770,57516,28307,56304,40959,10073,72459,61036,32799,89894,95905,59553
1456,3,2018,97594,89931,29891,20762,87189,64853,63067,4931,22122,49238,57573,86378
4804,0,2018,39325,59656,51134,67586,70282,82826,67966,30646,9518,38047,1213,68321
4660,4,2015,66687,16518,62047,33125,51194,95050,72309,57797,89474,34428,28568,71397
4888,1,2018,57559,73655,96347,29223,50234,77913,82359,77140,23547,2359,12851,45817
4609,7,2017,38565,66184,34022,37728,79434,31533,56552,38782,27374,11367,42715,88931
1872,4,2017,50870,78346,93497,68451,28017,28511,41436,16924,49729,32323,51470,75650
1490,4,2015,52717,88072,96671,67146,84902,40880,52626,89175,52237,18453,98142,78337
1799,3,2016,90136,22914,17652,93464,11515,3846,47666,78846,55817,27289,57269,50913
4774,9,2018,51629,31849,22976,96349,16047,83771,7841,4885,85551,89449,45870,32093
4745,4,2016,50024,673,75658,30565,27741,78272,45823,94746,39602,1998,61959,76490
2964,6,2017,98695,74568,71674,7436,16780,17046,29282,34610,47982,42960,84881,93361
3497,8,2016,20925,10583,52120,15491,89227,99219,54182,71905,39339,16700,3288,88480
4691,6,2015,71363,6084,37639,15652,68305,11022,14351,67827,90964,45922,76131,98562
1699,6,2015,11418,26213,81085,37715,30029,86786,32113,64875,48350,23802,41375,81833
4250,3,2017,77865,92465,47484,84654,41799,20837,70985,81273,45147,29070,68471,11241
3275,9,2018,85646,25849,51737,33015,9578,55268,25505,92987,32835,31722,38912,42154
627,3,2016,37863,93840,775,25182,28640,97251,27753,46073,73996,79911,58654,8981
2731,6,2015,14925,35840,58851,8405,13241,61338,18935,54005,43321,62452,82626,93992
1443,4,2017,73497,80196,24786,9540,2849,80448,93547,12072,81374,37385,6916,79452
2145,2,2015,83847,27348,14654,62541,4852,6279,2923,49979,85664,41817,30940,70661
3520,2,2015,69737,82159,59137,30932,35593,97834,18910,61228,37550,74507,40967,83423
4985,4,2018,27916,40822,9126,72344,14271,93242,84583,67661,97236,45483,31534,70129
3477,0,2018,87612,1145,58983,11052,91148,89670,50738,95117,70495,14650,52976,30834
2014,2,2018,20007,64927,16097,95253,19773,3216,70766,31381,39593,39007,57688,40145
1023,2,2016,61144,90563,78431,53747,21942,95575,19374,58149,2267,68081,72568,91900
4542,0,2016,98361,48777,19245,60761,66939,75477,91519,81927,96935,33410,62525,14737
580,6,2016,31985,25567,17984,13948,69354,85455,36990,25239,70273,40728,71573,14932
1926,0,2015,86583,97098,79235,5405,20146,31182,86631,47954,91519,62269,30270,27434
4324,9,2017,28968,16877,84940,50662,68585,99166,1422,76702,13277,23259,94263,69933
4543,4,2017,80185,75068,24986,14008,54201,24788,36731,94848,1121,76764,99798,417
3455,4,2015,16331,56993,55848,23583,47366,59696,81610,37280,63502,36569,4945,38213
3406,1,2015,40727,76261,30182,90898,73058,82842,20866,83695,84262,76746,29319,76705
2034,2,2018,904,55618,5355,43943,51024,92159,68608,12139,25122,91038,19392,657
3172,1,2015,91803,95024,51846,2179,92515,43551,376,15692,69560,33463,32309,70858
289,7,2018,78083,91582,91020,16557,83805,65146,28055,60505,5149,349,77625,96346
360,7,2017,44624,71703,18030,2644,32806,81197,62806,32156,53239,7825,55560,9365
2881,8,2017,31818,37218,61367,85497,61825,82085,31095,67704,23711,15326,89145,75309
1801,2,2018,99950,83263,92398,84330,99076,18753,77944,34849,82862,70971,75908,75227
1501,1,2016,22638,28921,26622,65284,23143,71707,12946,91092,47603,71124,80171,53828
4137,7,2018,90253,71026,76003,51137,84299,842,62042,25656,98121,57974,98383,56857
3014,7,2017,70340,42541,99797,53101,31494,4288,37200,72160,92390,77129,38846,1476
2909,7,2018,16488,68786,55942,16776,75669,15929,3897,40783,5889,26688,12396,35178
2083,9,2018,71703,28868,46388,85230,93834,49529,65931,50043,8811,92816,83651,71406
1147,5,2015,20646,31795,72380,55556,36379,30551,74587,33673,29046,26108,60970,67940
1770,1,2016,83658,93534,53260,81235,87210,31872,19857,92578,91511,58998,6490,7980
2873,1,2015,37599,40370,94429,44018,73104,45725,56418,67010,80834,92134,37703,77832
188,3,2018,83113,72005,93777,30484,89217,84011,49860,10086,57381,95433,23162,75747
3718,6,2017,33267,4971,33086,23544,69193,83785,25650,63387,86885,90689,34014,8875
3009,1,2018,79243,65324,47676,68393,37790,50406,41475,80651,46739,47269,82851,15451
3847,0,2015,7929,54721,39516,83028,25079,1779,6487,10614,1493,46684,99380,80373
683,7,2015,15217,21426,61565,1144,67149,51455,32998,45928,52184,43997,49326,91198
4225,6,2016,55490,50174,62999,2462,92035,84044,76917,75271,36327,14621,411,31791
3012,0,2017,45599,27256,43041,43986,94332,2398,90373,60776,76319,1792,85335,11962
3970,9,2015,29976,23786,31234,20671,79188,77143,24409,960,10343,92328,63832,49965
3253,7,2016,91182,16765,91684,13188,85068,17304,43888,43237,38813,94998,47741,97235
3801,2,2016,37310,31579,66514,8194,17376,99215,37931,63168,51591,40439,33974,39344
2530,0,2017,80225,69200,51133,96626,14954,67301,12728,95244,52439,84574,59598,1794
438,9,2016,5005,50935,75379,21257,84321,48338,52505,77639,56911,6741,74614,44067
1891,8,2016,78350,83880,14816,63839,62810,76670,94333,90715,38915,81582,23167,37111
4319,6,2015,75800,82157,65145,7613,21683,47662,74279,41080,17122,17517,54879,78734
2424,6,2015,25069,57874,38116,27645,52348,96978,49000,33096,72506,21826,19120,36453
2692,9,2018,76762,37825,68426,72966,50638,29983,25455,92736,26623,78056,46594,66409
3075,6,2016,91131,23207,57086,36422,38548,15139,64869,78821,79854,70126,72094,83636
2113,3,2016,69098,96509,52592,91029,9446,20232,67804,41027,52689,77240,6719,49398
3440,5,2015,46991,27848,58286,86119,21392,80616,86872,17098,78117,4594,359,58084
2882,5,2016,92171,39312,6921,95545,53827,59921,2572,54011,1561,17981,7643,8001
399,9,2017,40180,66175,32152,56389,27730,71527,45091,11036,12080,94669,79622,68486
1879,5,2017,78988,19431,81047,43950,41664,75275,14270,29295,28502,61613,67281,93059
2045,4,2016,75983,44392,9863,21738,99975,57241,97178,78921,36853,75465,90789,87257
507,6,2017,28452,36497,3063,73572,39784,12766,75482,2961,60147,21913,68425,41509
107,3,2016,53481,31653,47809,41995,11612,11808,44568,79204,48258,58167,67527,42414
4643,7,2017,22307,64349,94327,18945,22808,71013,63299,74139,99526,44580,87945,89425
2022,3,2016,74895,67017,58434,24686,33421,31457,15489,50319,26460,98128,63010,19935
4051,2,2016,78494,79721,49322,2547,64110,7093,98446,54295,72203,96402,19280,14022
3686,7,2016,68436,49749,88131,53184,53943,25326,73552,46591,61583,14719,79173,7938
2616,3,2018,52892,30365,88553,78014,28858,88763,69571,91079,24950,83685,69925,31968
2290,0,2016,61597,85267,78994,80601,57114,10172,6447,93710,42215,22988,7759,80036
3584,1,2017,97796,16602,26158,11945,79630,87959,7417,99928,71097,15884,36624,65088
8,7,2017,98165,49034,84670,86655,57599,57573,48907,7301,32340,91119,51874,82034
2635,1,2017,66389,5242,80882,33332,76256,29765,39608,1795,15566,37060,75821,52794
3914,9,2017,51797,84016,39081,21933,28770,94388,11462,48127,7214,76032,60313,98450
4560,8,2016,45129,87252,22790,162,11052,15183,94369,65067,85044,85946,80361,97671
3303,6,2018,6787,59809,87684,18040,45226,78349,13483,94372,50064,10979,13537,57842
727,8,2015,21478,45068,710,68853,21890,94855,4476,25884,74337,88672,84865,75460
4582,4,2017,82550,96452,11432,78587,39552,49988,67945,17377,37712,25490,41551,72431
1242,4,2015,99922,43514,22476,95433,99298,67321,4669,57553,77455,14109,89727,52397
484,8,2015,37871,90010,62421,49953,72874,10751,5451,57696,32260,92039,73530,76796
4491,1,2015,56759,94299,59394,1622,75561,70036,24052,14593,75185,66866,53726,39766
47,7,2018,99427,48538,62640,48432,56967,71817,96081,64863,65869,49726,2904,57712
2532,5,2017,86641,95389,3349,79737,71744,21658,51053,20631,54671,69027,92318,45464
1997,1,2018,52503,76148,56099,47134,76610,19896,58179,79010,186,56713,90126,34970
3736,6,2017,92607,63039,8210,7631,90304,11530,81817,19310,27590,80144,5811,13216
3152,5,2016,28521,75742,65816,17443,42571,62105,18508,73448,79351,45414,59729,60931
459,9,2018,85851,73234,59540,46577,77234,42671,26622,33036,66474,62702,31220,6320
2461,9,2018,56573,81112,28797,20182,84477,86887,85689,37085,66047,11720,5850,64
3968,8,2015,84737,19477,5753,91969,99064,42848,99533,67482,6624,65345,9616,67046
4952,0,2016,63904,92129,513,36330,47912,3802,63155,9776,34653,45579,56417,93146
2557,8,2016,3092,14953,46803,45299,82825,9301,16410,37577,20266,58146,13873,37539
1880,9,2017,3246,31040,98728,78967,20556,80729,36217,28260,39702,36788,79753,53972
3642,8,2015,2872,44006,13767,73444,7488,32567,80568,17163,98085,31359,30751,76025
1012,8,2017,30749,83046,39853,292,26719,68602,94948,40826,48158,63076,65735,56926
3870,9,2018,68659,98199,3861,8215,95112,71716,94019,73547,26728,3307,28431,60699
541,4,2016,35218,69392,46726,45282,97807,41264,85534,50947,8617,3251,32769,67782
4216,7,2016,47539,21476,1288,89554,32582,92619,77536,10362,53842,67138,92638,57833
291,0,2016,86709,54235,68259,32015,21314,58544,22342,37399,81045,15709,314,95496
457,3,2017,38592,50150,5757,28732,64675,80616,55488,90714,4804,25022,16084,23050
875,2,2017,64961,93283,87895,38776,32535,19031,9550,46264,7644,83976,61642,55002
560,2,2015,59889,26896,34792,31028,42369,28053,8929,7210,98003,40534,55810,59028
2466,4,2016,67426,73989,25911,57053,89962,69769,46965,64056,1742,41290,80112,38926
1262,5,2015,45705,80028,72691,7748,55736,97849,53402,8825,41113,10057,91762,14966
2236,0,2015,41725,16353,60055,3757,26036,65011,1169,5009,47441,91969,29245,89275
506,0,2018,54056,10634,31397,49079,94955,58870,88762,30803,49294,67789,20095,73921
4255,1,2017,18993,68086,43309,73938,50520,22592,3996,65652,76781,6066,24902,58989
4658,2,2018,38106,47654,61905,47031,69032,5403,18099,37444,4453,72188,71704,62171
2690,8,2015,89685,27756,25685,69990,46123,86984,26530,70960,75173,5321,52647,26038
3970,9,2018,2879,16566,24122,22412,99133,91210,45200,44976,80510,87420,52939,60861
4515,9,2015,40540,45889,59198,25585,63671,97705,56402,36791,67004,52278,81844,19371
1339,0,2015,49779,67498,51022,91817,54247,43416,34276,74418,62085,95760,75524,16247
3160,7,2015,16725,19777,56461,20503,22472,91703,37651,55060,58221,62654,72552,70758
167,8,2017,71690,62507,9268,4779,92478,92846,76795,40555,99046,84570,51657,18200
3438,8,2015,39462,88349,96258,69241,88848,62737,33141,37577,65794,16490,23657,53501
2035,3,2018,53769,24820,82310,63330,523,60306,82478,81698,47480,45868,42507,96009
1087,8,2017,98270,42085,41042,49286,96233,84919,49013,55777,60688,33910,29385,76153
4130,3,2017,18126,5904,54896,48351,57334,43500,63298,63582,38250,79406,60708,65613
1286,4,2016,2197,33835,3522,54502,12713,42637,80791,74109,86907,90882,48311,22066
2753,6,2017,14634,85759,78685,25179,22531,11644,24718,62484,80820,3102,28687,71448
4466,3,2017,27957,51119,97259,68638,24837,46812,71244,55714,51383,86672,73652,6371
3801,2,2018,14876,67838,96904,6524,51696,1021,51155,49823,28434,47874,62769,71242
1715,4,2017,99522,44579,12507,85074,62510,73084,21975,10599,58338,60891,9727,94676
1769,8,2016,49098,33710,66826,62308,30477,99399,36628,66855,18405,78943,9087,31798
4875,9,2017,51000,96675,65112,79246,17308,89674,2511,48798,69078,91460,30437,6891
88,7,2016,66964,20937,50360,21694,66221,19397,72344,94155,90782,88049,58431,77987
4239,5,2016,25600,7397,87742,93011,77714,24361,39690,4608,68097,84528,90271,55056
4138,2,2018,20033,83758,6571,55342,31146,59157,4310,31093,28710,64023,60670,78224
4378,6,2017,92225,46190,60435,98466,34713,63142,24992,21904,4219,85439,13490,8975
263,2,2018,99795,28516,29764,47886,30192,11234,20388,59560,66339,20929,36646,8715
3164,1,2018,40318,30215,10959,17796,11154,40766,80109,76963,59763,29128,14355,22087
1805,8,2016,25560,70562,12546,42328,16085,63290,75982,10465,24388,29715,41018,49732
1162,0,2018,50731,46243,42450,3887,51914,43151,5969,49393,84174,346,5099,79066
3146,7,2018,73717,1968,46774,11403,19792,60404,2233,30270,6194,60140,71089,84389
4004,9,2018,29676,4379,36911,22606,46538,85735,71367,36506,5924,5948,80181,25082
1680,5,2017,97412,21263,61338,77257,82385,95932,95691,37123,69328,76893,3681,89693
3211,8,2015,36520,57029,31474,80786,93986,98524,85944,3051,12628,98939,18971,51068
4726,4,2017,22376,97517,6308,99125,22649,22613,16299,91001,4457,90361,96938,86867
4301,4,2016,87350,88575,72577,28371,13944,4070,6934,44984,35782,5764,47727,93982
4344,1,2017,73136,86400,20989,71759,12485,29467,7152,14233,52542,68362,33562,46865
4819,2,2018,84307,81978,48415,95378,28069,76749,7872,7244,22324,44279,60139,93514
1930,4,2015,21180,81104,75997,50971,84268,6932,39241,27597,61278,66679,23382,15966
3199,3,2016,11222,92685,38376,84648,63311,31317,52013,33301,22121,17912,20358,51598
101,4,2015,19659,27149,27193,43980,87343,55752,42381,77847,56590,30028,51643,70136
2897,6,2015,41347,82600,28660,53222,84410,67042,76683,49605,63043,40972,25588,11673
1933,5,2018,34654,78071,93563,10771,71266,49839,6745,49415,70848,73220,45923,91824
919,7,2017,944,92255,41059,26550,29089,31926,87845,66319,52096,66410,4900,16977
4639,6,2017,76242,83748,64368,20301,18936,52320,15397,62414,77629,80703,90557,22677
4602,0,2017,76285,49077,54143,65791,89011,63748,970,71802,16792,28015,87644,97364
1871,4,2018,38901,91938,22148,41096,96403,79471,34800,8823,81013,19805,8113,40893
1104,4,2018,1264,73366,34331,97779,45529,79823,42468,37298,57469,4338,22060,43997
717,4,2018,92980,16083,31770,88566,19051,58359,7300,53453,51884,24548,81611,52258
4068,9,2015,38031,62792,53279,86367,80937,18442,81485,24800,98560,94328,45610,22013
344,6,2018,3697,66978,10123,36349,13348,79511,45062,30238,13486,98603,25507,57789
4546,3,2018,86735,67706,29006,42906,68054,46591,2008,63106,8874,64983,537,1894
401,7,2016,31585,72780,48776,42459,93075,71478,17918,20318,30009,1350,48726,78048
344,6,2017,22480,35163,51561,53856,89676,99694,12629,86162,63989,4997,13433,30900
404,4,2015,17958,47217,45579,88018,4036,78989,73767,81180,38767,36477,15676,31821
3301,5,2016,20344,69815,20109,58507,25582,62218,8125,29039,4436,40555,95910,22258
4744,3,2018,96455,96988,83125,79253,32155,97643,9861,4463,8241,38061,20855,59156
106,9,2018,49277,47551,80268,293,33295,74678,72767,97809,14634,96046,61448,72515
4115,9,2017,83926,20323,80909,87551,34864,90791,35017,18395,7767,13619,73738,57374
4796,2,2017,24084,5079,53286,83378,45503,73802,79132,54262,57198,38222,87675,4780
1153,3,2015,34946,2218,109,2789,17737,58021,10348,52296,96385,5864,11516,29032
4683,0,2018,41942,92170,41292,57602,76410,68511,64701,61577,83820,21856,89276,71675
2819,4,2017,38865,42821,7855,95967,47521,97181,40004,33461,59380,12746,7435,77119
2894,3,2017,71028,11111,91395,97443,87717,34570,1638,50509,35891,97716,7419,27858
4411,1,2018,26489,67759,32154,36470,93427,99331,73195,44417,75404,46651,65332,24189
2918,1,2017,50765,83455,81782,71907,20660,28218,67895,16335,39184,39931,53610,29062
4237,7,2017,65433,2850,11739,37947,81511,58092,48920,2094,10044,65619,45300,51882
2052,4,2016,57386,62046,53964,94651,38833,18044,47610,9095,41122,2,2981,1176
414,7,2016,53232,35930,48469,16537,28475,65518,11631,33965,20366,19032,73970,38472
3167,7,2018,25500,71844,83218,23689,92828,31402,16229,32142,77606,67582,66142,12467
2794,4,2017,98804,85954,66555,31635,45930,61619,95850,55148,8446,45190,93806,84768
1276,9,2017,62957,49608,34428,27410,69476,53227,9247,95944,94588,79006,54343,79730
4098,9,2016,4263,79342,79385,76074,30737,77650,69684,19334,85193,31531,43066,10155
1399,4,2018,85660,67140,88616,82072,22573,43990,95502,7911,39128,84662,21181,86254
3514,1,2017,24492,15647,19582,26075,32321,83581,87101,14658,59712,11088,23,38038
2818,6,2015,62335,33208,17944,55803,85726,64280,42820,48522,92519,69688,91818,23238
2636,3,2015,6289,71751,11963,86822,27926,5267,45358,41513,25186,45544,46728,62132
3402,6,2017,36055,86758,65654,20619,56140,68017,26428,49204,17170,75376,8515,33417
3740,2,2017,29495,81529,40193,70203,80304,98347,44234,71927,18904,83651,15775,10589
1155,4,2016,49634,72024,80630,73190,75809,5029,42126,58166,12855,98062,5084,4656
2661,9,2015,69485,15565,50565,66014,17729,16334,32900,70245,28810,77260,72789,28757
1257,6,2015,2800,65338,63609,11441,72683,4506,60251,47507,20113,68643,38173,15198
2526,9,2017,79290,88007,88179,72119,69293,63889,58111,50,19832,31077,12119,36636
3523,7,2016,99271,26709,6632,63818,94558,6271,68783,11759,97163,93894,92694,63651
3361,1,2016,86960,96595,41914,96456,32511,16971,79532,22420,84164,16216,39353,67815
2584,7,2015,3859,59281,59217,9829,43696,78800,61756,81814,3089,45510,8763,23962
249,6,2018,16080,62571,73566,44820,28751,7241,17242,82925,86814,62965,32635,7131
3548,8,2017,96671,39124,79722,45905,40817,78088,3877,21685,66212,60604,15245,12201
2108,0,2017,87053,68997,29542,40722,63868,7315,73185,31645,96649,41370,66535,41828
3588,0,2015,23456,19228,65080,21700,59415,62047,16286,29640,54119,43037,19918,3286
4715,1,2017,43358,71962,20332,96753,58738,60777,26717,98385,83837,18768,48632,91396
3599,7,2015,29597,91166,15233,70420,82230,16523,77178,18010,73649,3873,75930,71094
4266,3,2016,21315,77877,10709,65265,94514,5913,10675,35115,60137,79304,27580,20359
1481,2,2017,90435,10374,21670,61709,86104,58037,22594,83950,94889,99552,96548,93455
3871,3,2018,69451,47745,29753,99871,51889,41999,9275,31171,51041,68057,78723,95034
1299,8,2017,48256,79863,99828,41728,5250,42326,22409,62306,68357,536,79763,6214
4434,0,2017,1501,77978,83242,19014,17378,38924,9057,38522,75245,76821,7429,48229
4949,4,2016,14301,21189,32034,94406,4343,5428,78719,26542,54517,24254,85143,36914
3046,3,2015,87743,65690,91584,56991,33277,52144,52581,33901,38977,74300,3298,21416
4805,0,2015,93507,2603,34013,44268,34512,84687,85670,36469,15520,27851,22622,34397
1176,7,2016,10303,26225,59145,31348,13689,20207,24479,19014,53377,10657,2834,49861
3312,9,2015,89555,77912,70426,31357,85871,78969,59216,28572,44589,79190,88505,79048
1770,1,2015,34671,35259,18539,54405,3179,11109,49740,69438,40033,15253,38209,6732
